name,gender,age,code,jobs
苏伟斌,男,47,300096,独立董事
何宁,男,55,002504,董事长/董事
江五洲,男,43,002504,董事
韩力伟,男,50,002504,董事
孙志新,男,50,002504,董事
李秉仁,男,67,002504,独立董事
王德宏,男,52,002504,独立董事
朱时均,男,54,002504,独立董事
王进,男,55,000539,董事长/董事
姚纪恒,男,53,000539,副董事长/董事
饶苏波,男,54,000539,董事
张雪球,男,52,000539,董事
黄镇海,男,56,000539,董事
文联合,男,50,000539,董事
温淑斐,女,54,000539,董事
陈泽,男,49,000539,董事
周喜安,男,45,000539,董事
沙奇林,男,58,000539,独立董事
马晓茜,男,54,000539,独立董事
尹中余,男,49,000539,独立董事
王曦,男,48,000539,独立董事
沈洪涛,女,51,000539,独立董事
陈昌来,男,55,000539,职工董事
黄欣,男,56,600963,董事长/董事
刘雨露,男,44,600963,董事
洪军,男,59,600963,董事
青雷,男,47,600963,董事
梁明武,男,46,600963,董事
刘建国,男,54,600963,董事
杜晶,女,44,600963,独立董事
雷以超,男,53,600963,独立董事
肖胜方,男,49,600963,独立董事
陈辉,男,51,002713,董事长/董事
杨劲,女,50,002713,董事
徐建安,男,47,002713,董事
孔毓,男,40,002713,董事
陈磊,男,46,002713,独立董事
马庆泉,男,69,002713,独立董事
彭雪峰,男,56,002713,独立董事
马镇鑫,男,67,300281,董事长/董事
孙伟龙,男,50,300281,副董事长/董事
马佳圳,男,32,300281,董事
李浩,男,44,300281,董事
梁晓,男,45,300281,独立董事
王学琛,男,57,300281,独立董事
蔡友杰,男,54,300281,独立董事
马中骏,男,61,002343,董事长/董事
叶碧云,女,67,002343,副董事长/董事
李华,女,42,002343,董事
俞慧淑,女,40,002343,董事
张丽,女,32,002343,董事
费华武,男,48,002343,董事
虞群娥,女,55,002343,独立董事
黄振中,男,54,002343,独立董事
杜云波,男,44,002343,独立董事
尹成国,男,53,600277,董事长/董事
徐卫晖,男,48,600277,董事
王文彪,男,59,600277,董事
刘江涛,男,40,600277,董事
章良忠,男,49,600277,独立董事
萧端,女,60,600277,独立董事
苗军,男,48,600277,独立董事
林永飞,男,-1,002656,董事长/董事
翁武强,男,43,002656,董事
