,ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio
7754,002866.SZ,20190420,20190331,尹龙彬,1063074.0,0.43
7755,002866.SZ,20190420,20190331,陆瑞兴,1329485.0,0.54
7756,002866.SZ,20190420,20190331,扬州扬子高新产业创业投资基金中心(有限合伙),1488640.0,0.6
7757,002866.SZ,20190420,20190331,陈敏,3145000.0,1.27
7758,002866.SZ,20190420,20190331,江苏高投润泰创业投资合伙企业(有限合伙),4036950.0,1.63
7759,002866.SZ,20190420,20190331,扬州承源投资咨询部(有限合伙),6290000.0,2.54
7760,002866.SZ,20190420,20190331,江苏高投鑫海创业投资有限公司,8619000.0,3.48
7761,002427.SZ,20190730,20190729,中融国际信托有限公司-中融-证赢130号集合资金信托计划,27830000.0,6.99
7762,002427.SZ,20190730,20190729,湖州尤夫控股有限公司,114092682.0,28.66
7763,002427.SZ,20190730,20190729,上海垚阔企业管理中心(有限合伙),53366740.0,13.4
7764,002427.SZ,20190730,20190729,佳源有限公司,28750800.0,7.22
7765,002427.SZ,20190427,20190331,上海垚阔企业管理中心(有限合伙),53366740.0,13.4
7766,002427.SZ,20190427,20190331,佳源有限公司,28750800.0,7.22
7767,002427.SZ,20190427,20190331,万茹颖,2474200.0,0.62
7768,002427.SZ,20190427,20190331,陶荷花,2574140.0,0.65
7769,002427.SZ,20190427,20190331,湖州尤夫控股有限公司,114092682.0,28.66
7770,002427.SZ,20190427,20190331,王远,2449714.0,0.62
7771,002043.SZ,20190424,20190331,陈密,5430995.0,0.7
7772,002043.SZ,20190424,20190331,高阳,18893311.0,2.44
7773,002043.SZ,20190424,20190331,德华集团控股股份有限公司,229344885.0,29.6
7774,002043.SZ,20190424,20190331,大连通和投资有限公司-通和宏观对冲一期私募投资基金,10204075.0,1.32
7775,002043.SZ,20190424,20190331,丁鸿敏,20325204.0,2.62
7776,002043.SZ,20190424,20190331,德华创业投资有限公司,50813008.0,6.56
7777,002043.SZ,20190424,20190331,北京同创金鼎投资管理有限公司-金鼎投资价值成长9期私募证券投资基金,7787500.0,1.01
7778,002043.SZ,20190424,20190331,招商银行股份有限公司-东方红优享红利沪港深灵活配置混合型证券投资基金,4358500.0,0.56
7779,002043.SZ,20190424,20190331,大连通和投资有限公司-通和富享一期投资基金,11800338.0,1.52
7780,002043.SZ,20190424,20190331,陆利华,7561356.0,0.98
7781,002004.SZ,20190430,20190331,肖建东,57543879.0,2.83
7782,002004.SZ,20190430,20190331,李生学,78578039.0,3.86
7783,002004.SZ,20190430,20190331,董晓明,78387988.0,3.85
7784,002004.SZ,20190430,20190331,西南证券股份有限公司约定购回专用账户,80790000.0,3.97
7785,002004.SZ,20190430,20190331,西藏汇邦科技有限公司,290449804.0,14.27
7786,002004.SZ,20190430,20190331,张一卓,74861821.0,3.68
7787,002004.SZ,20190430,20190331,王榕,21207776.0,1.04
7788,002004.SZ,20190430,20190331,王加荣,27180308.0,1.34
7789,002004.SZ,20190430,20190331,张松山,117095583.0,5.75
7790,002004.SZ,20190430,20190331,于俊田,58208315.0,2.86
7791,002020.SZ,20190427,20190331,京新控股集团有限公司,56165688.0,7.75
7792,002020.SZ,20190427,20190331,吕钢,148997296.0,20.55
7793,002020.SZ,20190427,20190331,香港中央结算有限公司(陆股通),18553684.0,2.56
7794,002020.SZ,20190427,20190331,吕岳英,32597488.0,4.5
7795,002020.SZ,20190427,20190331,长城国融投资管理有限公司,16057094.0,2.22
7796,002020.SZ,20190427,20190331,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,11529804.0,1.59
7797,002020.SZ,20190427,20190331,建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙),27703373.0,3.82
7798,002020.SZ,20190427,20190331,上海国际集团资产管理有限公司,10258278.0,1.42
7799,002020.SZ,20190427,20190331,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,13847740.0,1.91
7800,002020.SZ,20190427,20190331,芜湖弘唯基石创业投资合伙企业(有限合伙)-信保基石1号专项私募投资基金,12133909.0,1.67
7801,002021.SZ,20190430,20190331,赵前进,2085000.0,0.3
7802,002021.SZ,20190430,20190331,浙江中捷环洲供应链集团股份有限公司,120000000.0,17.45
7803,002021.SZ,20190430,20190331,蔡开坚,60840000.0,8.85
7804,002021.SZ,20190430,20190331,卢建胜,4100000.0,0.6
7805,002021.SZ,20190430,20190331,王建军,2153100.0,0.31
7806,002021.SZ,20190430,20190331,付丽华,2990400.0,0.43
7807,002021.SZ,20190430,20190331,王雪琳,3124000.0,0.45
7808,002021.SZ,20190430,20190331,陈清军,2983200.0,0.43
7809,002021.SZ,20190430,20190331,宁波沅熙股权投资合伙企业(有限合伙),112953997.0,16.42
7810,002021.SZ,20190430,20190331,沈利海,4600000.0,0.67
7811,002039.SZ,20190429,20190331,宁波宁电投资发展有限公司,6000000.0,1.96
7812,002039.SZ,20190429,20190331,贵州产业投资(集团)有限责任公司,10000060.0,3.27
7813,002039.SZ,20190429,20190331,中国华电集团公司,41486520.0,13.58
7814,002039.SZ,20190429,20190331,长电资本控股有限责任公司,13688345.0,4.48
7815,002039.SZ,20190429,20190331,谢竹林,4330047.0,1.42
7816,002039.SZ,20190429,20190331,全国社保基金六零四组合,11087204.0,3.63
7817,002039.SZ,20190429,20190331,中央汇金资产管理有限责任公司,3263700.0,1.07
7818,002039.SZ,20190429,20190331,贵州乌江水电开发有限责任公司,37867536.0,12.4
7819,002039.SZ,20190429,20190331,王佩华,4498773.0,1.47
7820,002039.SZ,20190429,20190331,大成基金管理有限公司-社保基金1101组合,3968748.0,1.3
7821,002365.SZ,20190423,20190331,邹红波,5314991.0,1.8
7822,002365.SZ,20190423,20190331,黄冈永安药业有限公司,10529232.0,3.57
7823,002365.SZ,20190423,20190331,陈勇,63468000.0,21.54
7824,002365.SZ,20190423,20190331,陈春松,1461170.0,0.5
7825,002365.SZ,20190423,20190331,黄雪英,1322900.0,0.45
7826,002365.SZ,20190423,20190331,宋颂,2382750.0,0.81
7827,002365.SZ,20190423,20190331,上海虹叶酒店管理有限公司,1193000.0,0.4
7828,002365.SZ,20190423,20190331,彭宏松,1849900.0,0.63
7829,002365.SZ,20190423,20190331,中央汇金资产管理有限责任公司,7773750.0,2.64
7830,002365.SZ,20190423,20190331,刘红,1218313.0,0.41
7831,002358.SZ,20190507,20190430,河南森源集团有限公司,198295040.0,21.33
7832,002358.SZ,20190507,20190430,楚金甫,117099422.0,12.59
7833,002358.SZ,20190507,20190430,华金证券股份有限公司,51140834.0,5.5
7834,002358.SZ,20190507,20190430,河南隆源投资有限公司,91929600.0,9.89
7835,002358.SZ,20190419,20190331,河南资产管理有限公司,38284839.0,4.12
7836,002358.SZ,20190419,20190331,河南森源集团有限公司,198295040.0,21.33
7837,002358.SZ,20190419,20190331,罗碧波,8832965.0,0.95
7838,002358.SZ,20190419,20190331,罗松波,7567000.0,0.81
7839,002358.SZ,20190419,20190331,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,5689548.0,0.61
7840,002358.SZ,20190419,20190331,前海人寿保险股份有限公司-分红保险产品华泰组合,3509903.0,0.38
7841,002024.SZ,20190430,20190331,苏宁易购集团股份有限公司-第三期员工持股计划,73070874.0,0.78
7842,002024.SZ,20190430,20190331,陈金凤,184127709.0,1.98
7843,002024.SZ,20190430,20190331,苏宁电器集团有限公司,1861076979.0,19.99
7844,002024.SZ,20190430,20190331,张近东,1951811430.0,20.96
7845,002024.SZ,20190430,20190331,金明,125001165.0,1.34
7846,002024.SZ,20190430,20190331,苏宁控股集团有限公司,370786925.0,3.98
7847,002024.SZ,20190430,20190331,香港中央结算有限公司(陆股通),90087447.0,0.97
7848,002024.SZ,20190430,20190331,淘宝(中国)软件有限公司,1861076927.0,19.99
7849,002024.SZ,20190430,20190331,全国社保基金一零四组合,77889802.0,0.84
7850,002024.SZ,20190430,20190331,中央汇金资产管理有限责任公司,73231900.0,0.79
7851,002931.SZ,20190430,20190331,厉彩霞,1800000.0,2.03
7852,002931.SZ,20190430,20190331,宁波哥特投资合伙企业(有限合伙),3330000.0,3.75
7853,002931.SZ,20190430,20190331,绍兴上虞威龙投资管理有限公司,6591660.0,7.42
7854,002931.SZ,20190430,20190331,董剑刚,9481260.0,10.67
7855,002931.SZ,20190430,20190331,绍兴诚锋实业有限公司,38517540.0,43.34
7856,002931.SZ,20190430,20190331,桐庐浙富桐君股权投资基金合伙企业(有限合伙),3330000.0,3.75
7857,002931.SZ,20190430,20190331,刘娟,209210.0,0.24
7858,002931.SZ,20190430,20190331,雷德友,1203180.0,1.35
7859,002931.SZ,20190430,20190331,卢国华,1203180.0,1.35
7860,002931.SZ,20190430,20190331,李中,1203180.0,1.35
7861,002042.SZ,20190425,20190331,招商财富-招商银行-华孚财富2号专项资产管理计划,30352740.0,2.0
7862,002042.SZ,20190425,20190331,泰达宏利基金-招商银行-陆家嘴信托-陆家嘴信托-鸿泰18号单一资金信托,26148969.0,1.72
7863,002042.SZ,20190425,20190331,富安达基金-南京银行-厦门国际信托-财富共赢14号投资单一资金信托,23771791.0,1.56
7864,002042.SZ,20190425,20190331,金元顺安基金-兴业银行-上海爱建信托-爱建信托欣欣7号定向增发事务管理类单一资金信托,59429476.0,3.91
7865,002042.SZ,20190425,20190331,浙银合一(杭州)资产管理有限公司,38933800.0,2.56
7866,002042.SZ,20190425,20190331,深圳市华人投资有限公司,62923500.0,4.14
7867,002042.SZ,20190425,20190331,华孚控股有限公司,520705950.0,34.27
7868,002042.SZ,20190425,20190331,金鹰基金-工商银行-万向信托-万向信托-星辰39号事务管理类单一资金信托,59429476.0,3.91
7869,002042.SZ,20190425,20190331,安徽飞亚纺织有限公司,129058312.0,8.49
7870,002042.SZ,20190425,20190331,泰达宏利基金-招商银行-长安国际信托-长安信托·华孚色纺定增单一资金信托,45166402.0,2.97
7871,002322.SZ,20190430,20190331,周方洁,18642721.0,4.7
7872,002322.SZ,20190430,20190331,石钶,5775278.0,1.46
7873,002322.SZ,20190430,20190331,江帆,3417889.0,0.86
7874,002322.SZ,20190430,20190331,李雪会,10900000.0,2.75
7875,002322.SZ,20190430,20190331,万慧建,3795859.0,0.96
7876,002322.SZ,20190430,20190331,陈鹍,5585054.0,1.41
7877,002322.SZ,20190430,20190331,朱林生,19901640.0,5.02
7878,002322.SZ,20190430,20190331,伍卫国,8246533.0,2.08
7879,002322.SZ,20190430,20190331,成都尚青科技有限公司,3220000.0,0.81
7880,002322.SZ,20190430,20190331,宁波天一世纪投资有限责任公司,126656706.0,31.93
7881,002206.SZ,20190605,20190604,万向创业投资股份有限公司,61151384.0,5.0
7882,002206.SZ,20190605,20190604,高宇,71787500.0,5.87
7883,002206.SZ,20190605,20190604,高利民,213187500.0,17.43
7884,002206.SZ,20190605,20190604,高王伟,120128495.0,9.82
7885,002206.SZ,20190429,20190331,浙江海利得新材料股份有限公司回购专用证券账户,32881571.0,2.69
7886,002206.SZ,20190429,20190331,西藏山南硅谷天堂昌吉投资管理有限公司-硅谷天堂恒昌私募基金,15190000.0,1.24
7887,002206.SZ,20190429,20190331,中国人民人寿保险股份有限公司-传统-普通保险产品,34656110.0,2.83
7888,002206.SZ,20190429,20190331,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,25000000.0,2.04
7889,002206.SZ,20190429,20190331,万向创业投资股份有限公司,61151384.0,5.0
7890,002206.SZ,20190429,20190331,高宇,71787500.0,5.87
7891,002005.SZ,20190430,20190331,芜湖德豪投资有限公司,282781900.0,16.02
7892,002005.SZ,20190430,20190331,北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资104号集合资金信托计划,52574145.0,2.98
7893,002005.SZ,20190430,20190331,新世界策略(北京)投资顾问有限公司,36881091.0,2.09
7894,002005.SZ,20190430,20190331,蚌埠高新投资集团有限公司,82872928.0,4.7
7895,002005.SZ,20190430,20190331,国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资105号集合资金信托计划,87882136.0,4.98
7896,002005.SZ,20190430,20190331,吴长江,47017545.0,2.66
7897,002005.SZ,20190430,20190331,建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资103号集合资金信托计划,71325966.0,4.04
7898,002005.SZ,20190430,20190331,陕西省国际信托股份有限公司-陕国投·聚宝盆5号证券投资集合资金信托计划,73664825.0,4.17
7899,002005.SZ,20190430,20190331,王晟,34406400.0,1.95
7900,002005.SZ,20190430,20190331,西藏林芝汇福投资有限公司,46101364.0,2.61
7901,002347.SZ,20190427,20190331,黄春燕,17075200.0,3.8
7902,002347.SZ,20190427,20190331,邰正彪,140368202.0,31.24
7903,002347.SZ,20190427,20190331,李秦月,1415200.0,0.31
7904,002347.SZ,20190427,20190331,安徽泰尔控股集团股份有限公司,6032976.0,1.34
7905,002347.SZ,20190427,20190331,邰紫鹏,14633500.0,3.26
7906,002347.SZ,20190427,20190331,上海远图投资发展有限公司,1530000.0,0.34
7907,002347.SZ,20190427,20190331,泰尔重工股份有限公司回购专用证券账户,1575400.0,0.35
7908,002347.SZ,20190427,20190331,邰紫薇,12873500.0,2.86
7909,002347.SZ,20190427,20190331,山百祥,1658600.0,0.37
7910,002347.SZ,20190427,20190331,安徽欣泰投资股份有限公司,2552094.0,0.57
7911,002048.SZ,20190426,20190331,王季文,13940960.0,2.23
7912,002048.SZ,20190426,20190331,泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深,14328067.0,2.29
7913,002048.SZ,20190426,20190331,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,13331465.0,2.13
7914,002048.SZ,20190426,20190331,宁波峰梅实业有限公司,58283441.0,9.31
7915,002048.SZ,20190426,20190331,中泰证券股份有限公司转融通担保证券明细账户,12470697.0,1.99
7916,002048.SZ,20190426,20190331,中央汇金资产管理有限责任公司,22199800.0,3.55
7917,002048.SZ,20190426,20190331,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,8896178.0,1.42
7918,002048.SZ,20190426,20190331,全国社保基金一零四组合,20000000.0,3.19
7919,002048.SZ,20190426,20190331,象山联众投资有限公司,29202719.0,4.66
7920,002048.SZ,20190426,20190331,周晓峰,89936799.0,14.36
7921,300205.SZ,20190416,20190415,武汉华中科技大产业集团有限公司,24431582.0,5.68
7922,300205.SZ,20190416,20190415,武汉光谷创业投资基金有限公司,72287710.0,16.81
7923,300205.SZ,20190416,20190415,武汉华工创业投资有限责任公司,107027990.0,24.887
7924,300205.SZ,20190426,20190331,张新访,5419710.0,1.26
7925,300205.SZ,20190426,20190331,向文,1942200.0,0.45
7926,300205.SZ,20190426,20190331,闻中华,2207300.0,0.51
7927,300205.SZ,20190426,20190331,吴明智,5082500.0,1.18
7928,300205.SZ,20190426,20190331,吴祝军,2452200.0,0.57
7929,300205.SZ,20190426,20190331,戴建平,2143313.0,0.5
7930,300205.SZ,20190426,20190331,武汉华工创业投资有限责任公司,112401129.0,26.14
7931,002946.SZ,20190425,20190331,新希望投资集团有限公司,134393946.0,15.74
7932,002946.SZ,20190425,20190331,西藏新之望创业投资有限公司,38667108.0,4.53
7933,002946.SZ,20190425,20190331,"DailyDairy, Limited",20228545.0,2.37
7934,002946.SZ,20190425,20190331,苏州惠风投资企业(有限合伙),11180000.0,1.31
7935,002946.SZ,20190425,20190331,杭州金色衣谷投资管理合伙企业(有限合伙),3870000.0,0.45
7936,002946.SZ,20190425,20190331,江苏省高科技产业投资股份有限公司,915000.0,0.11
7937,002946.SZ,20190425,20190331,孙正贵,680000.0,0.08
7938,002946.SZ,20190425,20190331,杨克欣,369100.0,0.04
7939,002946.SZ,20190425,20190331,王金玉,336400.0,0.04
7940,002946.SZ,20190425,20190331,Universal Dairy Limited,560000000.0,65.6
7941,002006.SZ,20190430,20190331,浙江省科技开发中心(浙江省技术交易中心),7500000.0,1.65
7942,002006.SZ,20190430,20190331,邵志明,6307400.0,1.39
7943,002006.SZ,20190430,20190331,孙建江,24508170.0,5.38
7944,002006.SZ,20190430,20190331,林荣,1872900.0,0.41
7945,002006.SZ,20190430,20190331,陈广伟,2504600.0,0.55
7946,002006.SZ,20190430,20190331,王建云,3392600.0,0.75
7947,002006.SZ,20190430,20190331,张萍,3000000.0,0.66
7948,002006.SZ,20190430,20190331,陈燕萍,2440200.0,0.54
7949,002006.SZ,20190430,20190331,中央汇金资产管理有限责任公司,2132900.0,0.47
7950,002006.SZ,20190430,20190331,精功集团有限公司,141809800.0,31.16
7951,002033.SZ,20190425,20190331,中欧基金-宁波银行-骏远1号股票型资产管理计划,2944834.0,0.54
7952,002033.SZ,20190425,20190331,珠江人寿保险股份有限公司-自有资金,2602950.0,0.47
7953,002033.SZ,20190425,20190331,丽江市玉龙雪山景区投资管理有限公司,31902745.0,5.81
7954,002033.SZ,20190425,20190331,中欧基金-农业银行-中国太平洋人寿保险-中国太平洋人寿股票主动管理型产品(个分红)委托投资,2430959.0,0.44
7955,002033.SZ,20190425,20190331,杨微琴,3196700.0,0.58
7956,002033.SZ,20190425,20190331,中央汇金资产管理有限责任公司,5655910.0,1.03
7957,002033.SZ,20190425,20190331,丽江玉龙雪山旅游开发有限责任公司,86438390.0,15.73
7958,002033.SZ,20190425,20190331,丽江摩西风情园有限责任公司,6311422.0,1.15
7959,002033.SZ,20190425,20190331,云南省投资控股集团有限公司,50563500.0,9.2
7960,002033.SZ,20190425,20190331,华邦生命健康股份有限公司,78370500.0,14.26
7961,300602.SZ,20190429,20190331,中国银河证券股份有限公司,1360000.0,0.67
